Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-02 18:00:00-05:00,1830.0999755859375,1833.0,1828.9000244140625,1829.5,1829.5,2794
2022-01-02 19:00:00-05:00,1829.4000244140625,1831.699951171875,1827.800048828125,1831.0999755859375,1831.0999755859375,2453
2022-01-02 20:00:00-05:00,1831.0,1832.5999755859375,1828.699951171875,1829.9000244140625,1829.9000244140625,2979
2022-01-02 21:00:00-05:00,1829.9000244140625,1830.0,1826.5,1827.0,1827.0,2628
2022-01-02 22:00:00-05:00,1827.0999755859375,1827.9000244140625,1825.0,1826.5999755859375,1826.5999755859375,2279
2022-01-02 23:00:00-05:00,1826.5999755859375,1827.0,1825.5,1825.9000244140625,1825.9000244140625,716
2022-01-03 00:00:00-05:00,1826.199951171875,1826.5999755859375,1824.5,1826.300048828125,1826.300048828125,1487
2022-01-03 01:00:00-05:00,1826.300048828125,1826.5999755859375,1824.5,1826.199951171875,1826.199951171875,1385
2022-01-03 02:00:00-05:00,1826.300048828125,1826.300048828125,1821.5999755859375,1824.800048828125,1824.800048828125,4867
2022-01-03 03:00:00-05:00,1824.699951171875,1824.699951171875,1821.9000244140625,1823.300048828125,1823.300048828125,3722
2022-01-03 04:00:00-05:00,1823.300048828125,1827.0999755859375,1822.800048828125,1826.800048828125,1826.800048828125,3836
2022-01-03 05:00:00-05:00,1826.9000244140625,1828.0,1826.0999755859375,1827.0999755859375,1827.0999755859375,2366
2022-01-03 06:00:00-05:00,1827.199951171875,1827.699951171875,1822.9000244140625,1823.5,1823.5,3807
2022-01-03 07:00:00-05:00,1823.5,1823.800048828125,1821.9000244140625,1822.4000244140625,1822.4000244140625,4127
2022-01-03 08:00:00-05:00,1822.300048828125,1822.699951171875,1805.800048828125,1807.199951171875,1807.199951171875,34909
2022-01-03 09:00:00-05:00,1807.199951171875,1811.199951171875,1802.699951171875,1802.9000244140625,1802.9000244140625,22933
2022-01-03 10:00:00-05:00,1802.9000244140625,1806.699951171875,1799.699951171875,1801.9000244140625,1801.9000244140625,23388
2022-01-03 11:00:00-05:00,1800.9000244140625,1801.4000244140625,1798.199951171875,1800.5,1800.5,16628
2022-01-03 12:00:00-05:00,1800.5999755859375,1800.9000244140625,1798.5999755859375,1799.5999755859375,1799.5999755859375,8078
